"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
6,"Chordata","Mammalia","Rodentia","Dasyproctidae","Myoprocta","acouchy","","body mass",914,"g","",,1,,128,"Arends & McNab, 2001",2001,"Arends, A., & McNab, B. K. (2001). The comparative energetics of ‘caviomorph’ rodents. Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 130(1), 105-122. doi:10.1016/S1095-6433(01)00371-3","",
6,"Chordata","Mammalia","Rodentia","Dasyproctidae","Myoprocta","acouchy","","metabolic rate",0.55,"(O2) cm3/g/h","25-30",,4,,128,"Arends & McNab, 2001",2001,"Arends, A., & McNab, B. K. (2001). The comparative energetics of ‘caviomorph’ rodents. Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 130(1), 105-122. doi:10.1016/S1095-6433(01)00371-3","basal metabolic rate",
7,"Chordata","Mammalia","Rodentia","Caviidae","Dolichotis","salinicola","","body mass",1613,"g","",,1,,128,"Arends & McNab, 2001",2001,"Arends, A., & McNab, B. K. (2001). The comparative energetics of ‘caviomorph’ rodents. Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 130(1), 105-122. doi:10.1016/S1095-6433(01)00371-3","",
7,"Chordata","Mammalia","Rodentia","Caviidae","Dolichotis","salinicola","","metabolic rate",0.45,"(O2) cm3/g/h","28-37",,10,,128,"Arends & McNab, 2001",2001,"Arends, A., & McNab, B. K. (2001). The comparative energetics of ‘caviomorph’ rodents. Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 130(1), 105-122. doi:10.1016/S1095-6433(01)00371-3","basal metabolic rate",
8,"Chordata","Mammalia","Rodentia","Dasyproctidae","Dasyprocta","leporina","","body mass",2687,"g","",,1,,128,"Arends & McNab, 2001",2001,"Arends, A., & McNab, B. K. (2001). The comparative energetics of ‘caviomorph’ rodents. Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 130(1), 105-122. doi:10.1016/S1095-6433(01)00371-3","",
8,"Chordata","Mammalia","Rodentia","Dasyproctidae","Dasyprocta","leporina","","metabolic rate",0.58,"(O2) cm3/g/h","20-34",,8,,128,"Arends & McNab, 2001",2001,"Arends, A., & McNab, B. K. (2001). The comparative energetics of ‘caviomorph’ rodents. Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 130(1), 105-122. doi:10.1016/S1095-6433(01)00371-3","basal metabolic rate",
9,"Chordata","Mammalia","Rodentia","Dasyproctidae","Dasyprocta","azarae","","body mass",3849,"g","",,2,,128,"Arends & McNab, 2001",2001,"Arends, A., & McNab, B. K. (2001). The comparative energetics of ‘caviomorph’ rodents. Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 130(1), 105-122. doi:10.1016/S1095-6433(01)00371-3","",
9,"Chordata","Mammalia","Rodentia","Dasyproctidae","Dasyprocta","azarae","","metabolic rate",0.49,"(O2) cm3/g/h","18-35",,28,,128,"Arends & McNab, 2001",2001,"Arends, A., & McNab, B. K. (2001). The comparative energetics of ‘caviomorph’ rodents. Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 130(1), 105-122. doi:10.1016/S1095-6433(01)00371-3","basal metabolic rate",
10,"Chordata","Mammalia","Rodentia","Cuniculidae","Agouti","paca","","body mass",9156,"g","",,1,,128,"Arends & McNab, 2001",2001,"Arends, A., & McNab, B. K. (2001). The comparative energetics of ‘caviomorph’ rodents. Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 130(1), 105-122. doi:10.1016/S1095-6433(01)00371-3","",
10,"Chordata","Mammalia","Rodentia","Cuniculidae","Agouti","paca","","metabolic rate",0.3,"(O2) cm3/g/h","28",,14,,128,"Arends & McNab, 2001",2001,"Arends, A., & McNab, B. K. (2001). The comparative energetics of ‘caviomorph’ rodents. Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 130(1), 105-122. doi:10.1016/S1095-6433(01)00371-3","basal metabolic rate",
11,"Chordata","Mammalia","Rodentia","Caviidae","Hydrochaeris","hydrochaeris","male","body mass",26.4,"kg","",,1,,128,"Arends & McNab, 2001",2001,"Arends, A., & McNab, B. K. (2001). The comparative energetics of ‘caviomorph’ rodents. Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 130(1), 105-122. doi:10.1016/S1095-6433(01)00371-3","",
11,"Chordata","Mammalia","Rodentia","Caviidae","Hydrochaeris","hydrochaeris","male","metabolic rate",0.25,"(O2) cm3/g/h","22-33",,5,,128,"Arends & McNab, 2001",2001,"Arends, A., & McNab, B. K. (2001). The comparative energetics of ‘caviomorph’ rodents. Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 130(1), 105-122. doi:10.1016/S1095-6433(01)00371-3","basal metabolic rate",
